id,type,topic,difficulty,stem,choices,correct_answer,explanation,tags,source_reference,created_by,created_at,reviewer,reviewer_notes
Q688,Matching,Welding terminology,2,Match the term: Overlap,"[""Weld metal extending beyond joint boundary without fusion"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,Overlap: Weld metal extending beyond joint boundary without fusion,terminology,API 1104 21st Edition,benellis09,2026-09-03,,
Q689,Matching,Welding terminology,2,Match the term: Cold crack,"[""Discontinuity formed after weld solidification due to contraction stresses"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,Cold crack: Discontinuity formed after weld solidification due to contraction stresses,terminology,API 1104 21st Edition,benellis09,2026-09-03,,
Q690,Matching,Welding terminology,2,Match the term: Weld spatter,"[""Small metal particles expelled during welding and adhering to surface"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,Weld spatter: Small metal particles expelled during welding and adhering to surface,terminology,API 1104 21st Edition,benellis09,2026-09-03,,
Q761,Fill-in,Welding terminology,1,A discontinuity formed by entrapment of flux between passes is called _____.,"[""slag inclusion""]",slag inclusion,The answer is: slag inclusion,,API 1104 21st Edition,benellis09,2026-09-03,,
Q762,Fill-in,Welding terminology,1,The _____ is the area of base metal altered metallurgically by welding heat.,"[""heat-affected zone or HAZ""]",heat-affected zone or HAZ,The answer is: heat-affected zone or HAZ,,API 1104 21st Edition,benellis09,2026-09-03,,
Q763,Fill-in,Welding terminology,1,Rapid cooling of steel typically produces _____ microstructure with high hardness.,"[""martensite""]",martensite,The answer is: martensite,,API 1104 21st Edition,benellis09,2026-09-03,,
Q764,Fill-in,Welding terminology,1,A _____ is prepared by baking electrodes at elevated temperature to remove absorbed moisture.,"[""electrode oven or kiln""]",electrode oven or kiln,The answer is: electrode oven or kiln,,API 1104 21st Edition,benellis09,2026-09-03,,
Q765,Fill-in,Welding terminology,1,The _____ specifies all essential and non-essential variables for weld production.,"[""welding procedure specification or WPS""]",welding procedure specification or WPS,The answer is: welding procedure specification or WPS,,API 1104 21st Edition,benellis09,2026-09-03,,
Q766,Fill-in,Welding terminology,1,Groove _____ is the angle between the prepared joint faces.,"[""angle""]",angle,The answer is: angle,,API 1104 21st Edition,benellis09,2026-09-03,,
Q767,Fill-in,Welding terminology,1,_____ is the perpendicular distance from the chord of a fillet weld to the hypotenuse.,"[""Throat""]",Throat,The answer is: Throat,,API 1104 21st Edition,benellis09,2026-09-03,,
Q768,Fill-in,Welding terminology,1,The _____ is the maximum metal loss expected to occur during service life.,"[""corrosion allowance""]",corrosion allowance,The answer is: corrosion allowance,,API 1104 21st Edition,benellis09,2026-09-03,,
Q769,Fill-in,Welding terminology,1,Incomplete fusion between the weld and base metal is called _____.,"[""lack of fusion""]",lack of fusion,The answer is: lack of fusion,,API 1104 21st Edition,benellis09,2026-09-03,,
Q770,Fill-in,Welding terminology,1,_____ testing uses high-frequency sound waves to detect internal discontinuities.,"[""Ultrasonic""]",Ultrasonic,The answer is: Ultrasonic,,API 1104 21st Edition,benellis09,2026-09-03,,
